cd0aec40-e199-43d7-927b-ee12f1fe7a31,"ADC-rapport","adc[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
9de2dcf5-669e-402a-bb10-2c57ca98706b,"Geo-Logical-reeks","geo[^a-záàäâçčćèeêëïíóôöüûuú0-9]+logical[^a-záàäâçčćèeêëïíóôöüûuú0-9]+reeks"
260d84c4-34e2-4c79-86fb-ee5b598b5fc2,"Greenhouse Advies","greenhouse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+advies"
86db4707-a7e7-4ab9-b546-a8f1fa356a08,"Greenhouse Advies","greenhouse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+advies"
594d74d3-1cff-4a2f-adb5-e1830c24be40,"Grondsporen","grondsporen"
0f6cab08-d72a-4cdc-adcb-b12456a2e793,"Groningen, Rapport Universiteit Groningen","groningen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+universiteit[^a-záàäâçčćèeêëïíóôöüûuú0-9]+groningen"
b7f8cf1f-dc4f-45aa-8703-0a3961cd6caa,"Grontmij Archeologische Rapporten","grontmij[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
9a162157-c2e6-4f96-8e44-ebb9b0c9a3c9,"Grontmij-rapport","grontmij[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
5bd6a150-3bb9-4dcf-bacb-fa0c96de82c7,"Haarlems Bodemonderzoek","haarlems[^a-záàäâçčćèeêëïíóôöüûuú0-9]+bodemonderzoek"
d6fbca58-4903-4ae6-82b6-403d73d597c8,"Haarlems Jaarboek","haarlems[^a-záàäâçčćèeêëïíóôöüûuú0-9]+jaarboek"
6c3d643d-ebef-4a22-b09f-aa1a0a1bc3b7,"Hamaland rapport","hamaland[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
05bd6794-9d8a-4715-8c4a-2ba92cd7b013,"Hazenberg Archeologie rapport","hazenberg[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
a036a325-ef08-4668-8703-01cda1ff5aae,"Hertogenbosch, Kroniek Bouwhistorisch en Archeologisch Onderzoek","hertogenbosch[^a-záàäâçčćèeêëïíóôöüûuú0-9]+kroniek[^a-záàäâçčćèeêëïíóôöüûuú0-9]+bouwhistorisch[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologisch[^a-záàäâçčćèeêëïíóôöüûuú0-9]+onderzoek"
10d90ff2-8384-4fd9-90e1-f3720bb21d1d,"Heunks documentenreeks","heunks[^a-záàäâçčćèeêëïíóôöüûuú0-9]+documentenreeks"
ea9b5e93-a8bd-4503-a701-7dde18a54244,"Hollandia-reeks","hollandia[^a-záàäâçčćèeêëïíóôöüûuú0-9]+reeks"
2444955a-4480-434b-bba3-7a58793ebf01,"Hoorn, Verslagen van de Archeologische Dienst","hoorn[^a-záàäâçčćèeêëïíóôöüûuú0-9]+verslagen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+van[^a-záàäâçčćèeêëïíóôöüûuú0-9]+de[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+dienst"
15b5af60-4d2c-4822-a02a-f0e0ded07e09,"IDDS Archeologie-rapport","idds[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
bd555456-9a41-4502-b989-6961f85ec711,"IVO B rapport","ivo[^a-záàäâçčćèeêëïíóôöüûuú0-9]+b[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
83f4bd08-c361-43f9-bf18-08ee5a617cde,"Jacobs en Burnier rapport","jacobs[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+burnier[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
264961e6-2e49-4913-bb48-30af7d4a320b,"KSP-rapport","ksp[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
46b50e17-0b69-4f6b-b7e5-ed46be465476,"Laagland Archeologie Rapport","laagland[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
3f18491d-1001-4f85-a186-54052010b77c,"Leiden, Bodemonderzoek in","leiden[^a-záàäâçčćèeêëïíóôöüûuú0-9]+bodemonderzoek[^a-záàäâçčćèeêëïíóôöüûuú0-9]+in"
dcaee4fa-b2d2-4a89-803b-8ee404d70d33,"Leiden, Rapport Universiteit","leiden[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+universiteit"
587596cd-d6ac-4101-b214-ba62deee4854,"Libau-rapport","libau[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
ba46ef62-4e01-4725-ad01-d58ff7432d61,"Maastricht, Rapport Gemeente","maastricht[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+gemeente"
9ff12401-4088-46d9-85de-37bf06b20b99,"MUG rapport","mug[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
d57db0da-8608-479c-92eb-e12a57d577ac,"Nederlandse Archeologische Rapporten","nederlandse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
dd32b0c8-b996-4826-a0ca-1805daeb94bb,"Nijmegen-briefrapport, Archeologische Berichten","nijmegen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
772c8d00-f269-4311-957f-71da5c09bd24,"Nijmegen-rapport, Archeologische Berichten","nijmegen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
ea52f3d1-e2b9-44e8-8dc2-79745bfa655c,"Oranjewoud-rapport","oranjewoud[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
ce8f61c5-20ff-4c67-a3e7-ccec546611b1,"Periplus / Archeomare Rapport","periplus[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eomare[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
ed6131a2-256e-4a00-88c7-280a424199f4,"Prorail rapport","prorail[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
b3c30fbe-2795-4de0-806a-87706c866926,"RAAP-Adviesdocument","raap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+adviesdocument"
66f71a7e-072a-46a5-8a37-11d9735fd6bc,"RAAP-briefrapport","raap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapport"
a3c84e75-ce18-4762-b063-4c98990438e3,"RAAP-notitie","raap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+notitie"
fb15bb66-be11-4414-afa1-1a0e5bfeceb5,"RAAP-rapport","raap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
178cc6f8-bd39-41a4-8aeb-cb6359486281,"RAAP-regiobrief","raap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+regiobrief"
fcff6035-9e90-450f-8b39-cf33447e6e9f,"Rapport","rapport"
0ad79e13-abf7-4e1c-85a2-f6000fa5f388,"Rapport Stichting Archeologische Monumentenwacht Nederland","rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+stichting[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumentenwacht[^a-záàäâçčćèeêëïíóôöüûuú0-9]+nederland"
05c754af-7944-4971-8280-9e1b4e474a8d,"Rapporten over Alkmaarse Monumenten en Archeologie","rapporten[^a-záàäâçčćèeêëïíóôöüûuú0-9]+over[^a-záàäâçčćèeêëïíóôöüûuú0-9]+alkmaarse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumenten[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie"
1dca0597-4f72-4619-8de5-cb116d6609ad,"RCE Beknopte Rapportage Archeologische Monumentenzorg","rce[^a-záàäâçčćèeêëïíóôöüûuú0-9]+beknopte[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapportage[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumentenzorg"
a881708a-4545-4ca3-ac5e-bc096e98e9f7,"RCE Rapportage Archeologische Monumentenzorg","rce[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapportage[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumentenzorg"
4fead13b-62c1-4b2a-ad58-b2f6e8582da1,"Rijswijkse Archeologische Rapporten","rijswijkse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
6dc71ece-9aca-4fd0-a5cf-04ce384bfa18,"Rubicon Erfgoed Rapport","rubicon[^a-záàäâçčćèeêëïíóôöüûuú0-9]+erfgoed[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
7e6723b9-0bf2-4d84-8e98-c612b00c7b14,"SAA rapport","saa[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
d7cfe250-c580-4bc7-a486-462cc9457fbe,"Salisbury Archeologische Rapporten","salisbury[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
446ec98e-4679-45f8-b33e-7d46e3bb84e9,"SCEZ-rapport","scez[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
cfb0eb61-da07-4d8d-abdd-a6b6e6a82620,"SOB Research-rapport","sob[^a-záàäâçčćèeêëïíóôöüûuú0-9]+research[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
e18ef6ac-a8b8-4ec5-a0ed-4c6c60ca5b13,"Stadse Fratsen","stadse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+fratsen"
a0566e8f-2cb4-4b52-aec1-fd0a27cf5942,"Sweco archeologische rapporten","sweco[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
610a827e-25cd-49df-b220-8499f84ac4e8,"Synthegra rapport","synthegra[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
47ab24dd-4e22-4c6a-a0ad-2b78a9cb0d36,"The Missing Link Notitie","the[^a-záàäâçčćèeêëïíóôöüûuú0-9]+missing[^a-záàäâçčćèeêëïíóôöüûuú0-9]+link[^a-záàäâçčćèeêëïíóôöüûuú0-9]+notitie"
e74bb48a-7b15-4642-bf95-4b6fd0b2da46,"The Missing Link Rapport","the[^a-záàäâçčćèeêëïíóôöüûuú0-9]+missing[^a-záàäâçčćèeêëïíóôöüûuú0-9]+link[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
2250c081-758f-4709-914e-2806b16a3347,"Themata rapport","themata[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
90f3092a-818e-4db2-8467-35b64262c5b3,"Transect Rapport","transect[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
da073b7f-7b2c-4c2a-bf03-3ac97c0d3d8b,"Ubbergen-briefrapport, Archeologische Berichten","ubbergen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
649fe860-540c-4cc5-b1ec-e29f85c3aab1,"Ubbergen-rapport, Archeologische Berichten","ubbergen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
b2e7669a-b38b-4705-955c-1f1486f879b7,"Utrecht, Archeologische en Bouwhistorische Kroniek van de Gemeente","utrecht[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+bouwhistorische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+kroniek[^a-záàäâçčćèeêëïíóôöüûuú0-9]+van[^a-záàäâçčćèeêëïíóôöüûuú0-9]+de[^a-záàäâçčćèeêëïíóôöüûuú0-9]+gemeente"
0c5c9302-4a21-4efe-b980-db817cc6a62f,"Vergeten Landschap rapport","vergeten[^a-záàäâçčćèeêëïíóôöüûuú0-9]+landschap[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
df5d4250-bf21-470d-9068-e98a7f9059d0,"Vestigia-rapport","vestigia[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
c030faa5-7e49-424d-994d-fe3017bd5263,"Walcherse Archeologische Briefrapporten","walcherse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapporten"
98b17848-1d12-41ca-8d19-9c17490fc9ee,"Walcherse Archeologische Dienst, Rapport","walcherse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+dienst[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport"
2cb5f3be-a5dc-4507-aa54-7a8917be3479,"West-Friese Archeologische Notities","west[^a-záàäâçčćèeêëïíóôöüûuú0-9]+friese[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+notities"
b2673773-66f3-4ca7-84ea-b3a64391cfc9,"Wijchen-briefrapport, Archeologische Berichten","wijchen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+briefrapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
ec4db537-d5c7-4ddb-8e8c-1893046fae3b,"Wijchen-rapport, Archeologische Berichten","wijchen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapport[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+berichten"
46d636b2-5b4e-4635-b599-a903b229b431,"Zuidnederlandse Archeologische Notities","zuidnederlandse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+notities"
908ef857-2b62-4807-a17d-cd81d4d0aa69,"Zuidnederlandse Archeologische Rapporten","zuidnederlandse[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+rapporten"
bf4fe76c-eb52-4f81-a247-e5c8295f7c43,"Zutphense Archeologische Publicaties","zutphense[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologische[^a-záàäâçčćèeêëïíóôöüûuú0-9]+publicaties"
986d1234-e10a-415d-9d3d-3b953802ed47,"Zwolle, Informatiebladen Monumentenzorg en Archeologie in","zwolle[^a-záàäâçčćèeêëïíóôöüûuú0-9]+informatiebladen[^a-záàäâçčćèeêëïíóôöüûuú0-9]+monumentenzorg[^a-záàäâçčćèeêëïíóôöüûuú0-9]+en[^a-záàäâçčćèeêëïíóôöüûuú0-9]+ar(ch|g)a?eologie[^a-záàäâçčćèeêëïíóôöüûuú0-9]+in"
